Dates,Within 6 Months,Within 12 Months,Within 24 Months,Recession
2007-08-01,0.1719933265306744,0.4202909992186553,0.7371553775107154,-1
2007-09-01,0.17148452938890277,0.405686839472092,0.7192657851154862,-1
2007-10-01,0.1594403412243771,0.36992931168051546,0.6785462722447358,-1
2007-11-01,0.17395092224159248,0.36240016057118685,0.661181206363848,-1
2007-12-01,0.17618648879373938,0.3389687695712918,0.6234185500523367,100
2008-01-01,0.23553494585123305,0.37072958849222454,0.6309928087411809,100
2008-02-01,0.30533590993792387,0.39334361663069795,0.6240159525037582,100
2008-03-01,0.3608455664261233,0.4040562157891784,0.598431526732652,100
2008-04-01,0.3482108776765178,0.3669593133530758,0.5280591016566408,100
2008-05-01,0.37231508867552987,0.3600029636935152,0.4869811137754333,100
2008-06-01,0.4351815301912165,0.38633615425195245,0.47587301090049994,100
2008-07-01,0.4948378314709766,0.4180970103933,0.47721725507544255,100
2008-08-01,0.5487314146369511,0.4615018406037442,0.4980755160285773,100
2008-09-01,0.6195734772741884,0.538722296585489,0.5583187910441132,100
2008-10-01,0.668347932583222,0.5966674192763362,0.5928666461560154,100
2008-11-01,0.6834676323425198,0.6188167299405476,0.5843879705094726,100
2008-12-01,0.6847520809363294,0.6124909251154954,0.5545461746746393,100
2009-01-01,0.7005307085489392,0.6089648710476367,0.5416748488242984,100
2009-02-01,0.7010938483596837,0.6063803189827304,0.5408756253679472,100
2009-03-01,0.6998453039608377,0.5949635054680147,0.5242054128733227,100
2009-04-01,0.7175123111535817,0.6116020477264271,0.5284437912799858,100
2009-05-01,0.7097312108344829,0.6165210006395022,0.5291994593876624,100
2009-06-01,0.6028459157484914,0.5430021221019008,0.47304896373913724,100
2009-07-01,0.4842267755788099,0.44540960836734234,0.3957143016181577,-1
2009-08-01,0.388576110069991,0.3676382243030466,0.3381985578199476,-1
2009-09-01,0.3096706587646229,0.29731889236262604,0.2814841125359661,-1
2009-10-01,0.24621690081311318,0.2384565434890158,0.23270119226229996,-1
2009-11-01,0.1955161499142501,0.19010691351519235,0.189575562529142,-1
2009-12-01,0.1552668764155357,0.15193117810366108,0.15710931188145863,-1
2010-01-01,0.1233262660822492,0.1222601515695709,0.13602524805533545,-1
2010-02-01,0.09802293618075426,0.09952891899329523,0.12162014363108073,-1
2010-03-01,0.07789281492406072,0.08061746440725447,0.10662852772357785,-1
2010-04-01,0.061897303692352,0.0651111719373637,0.09261372243604245,-1
2010-05-01,0.04921421022333693,0.052738765405040834,0.08043565863183315,-1
2010-06-01,0.03918331301833199,0.04295161955252844,0.07123074544591473,-1
2010-07-01,0.03122879895715332,0.0350851691390367,0.06229174829751795,-1
2010-08-01,0.02523103632735427,0.03006980846603898,0.0587702558035578,-1
2010-09-01,0.021867630845987973,0.029842815387609953,0.06471468416852395,-1
2010-10-01,0.018290893839110662,0.027061689292765024,0.06796889938261365,-1
2010-11-01,0.015651797907318996,0.02520346873232341,0.07125115921248368,-1
2010-12-01,0.012875448982178154,0.02193441053909278,0.06888672594982127,-1
2011-01-01,0.010359625662434044,0.018246648437989118,0.062308210765619876,-1
2011-02-01,0.008547959245824598,0.016117403398955673,0.06109868188711468,-1
2011-03-01,0.007169377153403671,0.014539679649998232,0.0607147785796783,-1
2011-04-01,0.005999416289605504,0.012997275763298684,0.05861479740125282,-1
2011-05-01,0.004883838270243617,0.01107850530244487,0.05304402095318595,-1
2011-06-01,0.004026171628151539,0.009855639691726205,0.0511790036790685,-1
2011-07-01,0.0035515385256252464,0.009694464907936632,0.05391248409206577,-1
2011-08-01,0.0032182169118203283,0.009636953605390948,0.05660252575505377,-1
2011-09-01,0.006787237295576202,0.01830652841628643,0.08050773679939702,-1
2011-10-01,0.0101168128148553,0.02673433086581046,0.10157969633791095,-1
2011-11-01,0.010836751331795076,0.02962096147135894,0.11397733715880695,-1
2011-12-01,0.0138892193042696,0.03585246199760441,0.12664003935835783,-1
2012-01-01,0.01673285453338559,0.04060345203260624,0.13032998905960988,-1
2012-02-01,0.01707268048924301,0.040956810099472774,0.12740680603982174,-1
2012-03-01,0.01641802698725614,0.03941202049355929,0.12171431685507864,-1
2012-04-01,0.015378850885193501,0.03734922400852353,0.1175116071883848,-1
2012-05-01,0.0233653777347146,0.04892807788124311,0.133607521462707,-1
2012-06-01,0.03091689046608774,0.0620444815950215,0.15343726141342096,-1
2012-07-01,0.03501803770081999,0.07044912536509819,0.16747353423721956,-1
2012-08-01,0.03100921714124726,0.06581735910461617,0.1630522301260316,-1
2012-09-01,0.025165786573602394,0.05562051980532168,0.15184250265503332,-1
2012-10-01,0.0226170269257024,0.05457875449672359,0.16584708929450487,-1
2012-11-01,0.022785186510967902,0.059360123594182246,0.18927577850041627,-1
2012-12-01,0.027089058886400445,0.07333990331209544,0.22676002047594906,-1
2013-01-01,0.02349136520730747,0.06680303581160135,0.2212892214824684,-1
2013-02-01,0.01964045131814526,0.05757583698476655,0.203895671041481,-1
2013-03-01,0.016220025200439414,0.04892297369172365,0.18523678752996067,-1
2013-04-01,0.014137260926004449,0.04457306323629519,0.17901282584638184,-1
2013-05-01,0.011734298304327718,0.03878499950817784,0.16667442988474468,-1
2013-06-01,0.009910515972856518,0.034225970472396616,0.15789069715768286,-1
2013-07-01,0.008108260049013789,0.02896951308480039,0.14376821148020508,-1
2013-08-01,0.006864120765037618,0.025640203200772333,0.1381590211667009,-1
2013-09-01,0.005889294280281954,0.02314978885505916,0.13467184711234953,-1
2013-10-01,0.004959204947338898,0.020718859796202076,0.1297014860127458,-1
2013-11-01,0.0041163961218703615,0.01815916915970957,0.12165236416921293,-1
2013-12-01,0.0034161936285048325,0.015961524824167024,0.11447053774265203,-1
2014-01-01,0.002991918578222043,0.014637246843609512,0.11062464162704486,-1
2014-02-01,0.002644406045977775,0.013627900643626428,0.10738092924387115,-1
2014-03-01,0.002660006815316615,0.014204297796045845,0.11172209948466058,-1
2014-04-01,0.0024793607808845193,0.013667565649641571,0.11015254008159628,-1
2014-05-01,0.0022355889712021475,0.012804674353840547,0.10720762332516501,-1
2014-06-01,0.0019583931003757152,0.011682945419889432,0.10148327094212445,-1
2014-07-01,0.0018460832540450013,0.011030716590558227,0.09650361753042998,-1
2014-08-01,0.001683997232622364,0.010210037707050725,0.08973385023606813,-1
2014-09-01,0.0017231329787913102,0.010081935283897938,0.08575810638594085,-1
2014-10-01,0.0017525444183888344,0.00984185840032326,0.08143950573468746,-1
2014-11-01,0.0018509009483639975,0.0099863061562105,0.07988696528523084,-1
2014-12-01,0.0019010820682740014,0.009870360971549781,0.07695785962918754,-1
2015-01-01,0.00210630264384575,0.010273070918904,0.0755213042728783,-1
2015-02-01,0.0025488533370067734,0.01158288513130299,0.07724288745876032,-1
2015-03-01,0.003088418154040075,0.013305272192292413,0.08115136276597332,-1
2015-04-01,0.0038685879398495243,0.015579283466160707,0.08674612671277257,-1
2015-05-01,0.004869162330869739,0.018303591745316265,0.09357681208738412,-1
2015-06-01,0.006808485068576227,0.023389543996190667,0.10922182645180362,-1
2015-07-01,0.006626249753898725,0.023224157669607885,0.11184249996621973,-1
2015-08-01,0.009172011018939961,0.028973192382956363,0.12783087327939252,-1
2015-09-01,0.018792996792329236,0.04625594689288352,0.16418304006708767,-1
2015-10-01,0.018777977243225774,0.0474383557336151,0.1685249145063421,-1
2015-11-01,0.018288412944968458,0.04725889106934599,0.16961832327561305,-1
2015-12-01,0.016796151487412696,0.04451015218025404,0.16546189443671472,-1
2016-01-01,0.015694265337664198,0.04278205187987696,0.1658479666274953,-1
2016-02-01,0.022875081823731304,0.0563545277000492,0.20049761244078876,-1
2016-03-01,0.025580473027511295,0.06395023663505053,0.22123852673253128,-1
2016-04-01,0.027021056018644646,0.0681634869278462,0.23256691826780043,-1
2016-05-01,0.02716619233650662,0.06972008950419525,0.24080037653475983,-1
2016-06-01,0.03195123964223002,0.07958160924463752,0.25985170851241945,-1
2016-07-01,0.044565572622963553,0.10213473652977179,0.2893675458925247,-1
2016-08-01,0.04601847144607448,0.108201888155393,0.301277374452357,-1
2016-09-01,0.03955369295858133,0.09801297551094335,0.2876970415862874,-1
2016-10-01,0.04003481129410979,0.09918150066153723,0.29194507860157015,-1
2016-11-01,0.038115266110484894,0.0972756778448553,0.29498996511586983,-1
2016-12-01,0.03336983087282165,0.08938992685872554,0.2871129936843253,-1
2017-01-01,0.027385858678839935,0.07641799057362539,0.2659884275151061,-1
2017-02-01,0.022328738528021374,0.06532274607709107,0.24835934594813908,-1
2017-03-01,0.019244785076222546,0.060974903446829154,0.253831675513708,-1
2017-04-01,0.017062678801057312,0.059539290400987925,0.26676857342733945,-1
2017-05-01,0.015302973540748976,0.05841113471294605,0.27744367439757867,-1
2017-06-01,0.013757082060199568,0.05685044673843774,0.2837689668493918,-1
2017-07-01,0.012595188453411012,0.0566357763252548,0.29540038784139433,-1
2017-08-01,0.011662369165071766,0.05759050377630792,0.3134711172911535,-1
2017-09-01,0.010459622340628026,0.05591318629967831,0.31955304415496055,-1
2017-10-01,0.009993168658963466,0.05902544481753569,0.3400875396874077,-1
2017-11-01,0.01102166819670212,0.06783405802400141,0.3696546005719127,-1
2017-12-01,0.011902532437528361,0.07490057738380074,0.3876850128060193,-1
2018-01-01,0.010805871739968114,0.07161259891880972,0.37651696618802943,-1
2018-02-01,0.010993035939286164,0.07164144979322067,0.3765515660368627,-1
2018-03-01,0.012405777184206076,0.07688395989937023,0.39215690118347146,-1
2018-04-01,0.014453686175436206,0.08413556318917834,0.4087160561209322,-1
2018-05-01,0.014503115513847965,0.08553409507304388,0.41859967024276945,-1
2018-06-01,0.014388999842922082,0.0859635424634197,0.4259768857868915,-1
2018-07-01,0.014110452695745061,0.08719112839881549,0.436235019054742,-1
2018-08-01,0.01386810036778783,0.0896328714586867,0.44675580056535324,-1
2018-09-01,0.014764229187150302,0.09712068229084968,0.46650612912260975,-1
2018-10-01,0.025014415531018984,0.12586136186227825,0.5054401635670824,-1
2018-11-01,0.02647287527856986,0.1319559835558453,0.521800474016111,-1
2018-12-01,0.06178633599446463,0.18689460103327682,0.5682324985967311,-1
2019-01-01,0.08973081759874522,0.23353040121660634,0.6030503745200994,-1
2019-02-01,0.09416793932271486,0.2531761363425622,0.6189889519152771,-1
2019-03-01,0.08739618247781723,0.24782793812140458,0.6107764477988338,-1
2019-04-01,0.08348705304931603,0.2522043486080198,0.6126299770903395,-1
2019-05-01,0.14619069129812612,0.32506125006217373,0.6478912179812566,-1
2019-06-01,0.18849261885583107,0.38135327318416723,0.6743481724240926,-1
2019-07-01,0.24100896375610645,0.43534851883026027,0.6934455736552441,-1
2019-08-01,0.28744346928595,0.47626294351714316,0.7041899750691172,-1
2019-09-01,0.3312937697709031,0.5090064777918416,0.703915350866074,-1
2019-10-01,0.3081086900486978,0.4885131763556402,0.6765671826238353,-1
2019-11-01,0.28160996098769137,0.45275239101624315,0.6305687289543057,-1
